Hhid,Day,Comp,SEC,Age,Child,Ncars,Gend,Wstat,AgeP,Actnr,Atype,With,BT,ET,Home,PPC,Mode,TravTime,TravDist,Eindhoven,Dur
4249136,2,3,3,2,0,1,0,2,2,4,7,0,1940,2115,0,5611,1,10,1.75,1,135
4249136,2,3,3,2,0,1,0,2,2,5,9,0,2515,2700,1,5612,1,240,1.75,1,145
4249136,2,3,3,2,0,1,1,2,1,1,9,0,300,830,1,5612,,0,,1,330
4249136,2,3,3,2,0,1,1,2,1,2,7,0,850,1015,0,5631,1,20,2.93,1,125
4249136,2,3,3,2,0,1,1,2,1,3,0,0,1025,1705,0,5623,1,10,1.79,1,440
4249136,2,3,3,2,0,1,1,2,1,4,7,0,1730,1815,0,5611,1,25,2.88,1,85
4249136,2,3,3,2,0,1,1,2,1,5,9,0,1830,2700,1,5612,1,15,1.75,1,550
4249143,2,3,3,1,3,2,0,2,1,1,9,0,300,630,1,5581,,0,,1,210
4249143,2,3,3,1,3,2,0,2,1,2,2,0,645,646,0,5611,0,15,7.79,1,1
4249143,2,3,3,1,3,2,0,2,1,3,0,0,700,830,0,5503,0,14,8.4,1,90
4249143,2,3,3,1,3,2,0,2,1,4,1,0,915,1000,0,5087,0,45,27.89,1,85
4249143,2,3,3,1,3,2,0,2,1,5,1,0,1045,1115,0,5121,0,45,26.24,1,70
4249143,2,3,3,1,3,2,0,2,1,6,1,0,1215,1300,0,2678,0,60,94.96,1,85
4249143,2,3,3,1,3,2,0,2,1,7,1,0,1320,1400,0,2291,0,20,9.69,1,80
4249143,2,3,3,1,3,2,0,2,1,8,1,0,1515,1700,0,5141,0,75,96.04,1,145
4249143,2,3,3,1,3,2,0,2,1,9,0,0,1820,1900,0,5503,0,80,54.99,1,80
4249143,2,3,3,1,3,2,0,2,1,10,9,0,1915,2700,1,5581,0,15,3.93,1,505
4249143,2,3,3,1,3,2,1,1,1,1,9,0,300,815,1,5581,,0,,1,315
4249143,2,3,3,1,3,2,1,1,1,2,0,0,830,1730,0,5503,0,15,3.93,1,540
4249143,2,3,3,1,3,2,1,1,1,3,3,0,1745,1800,0,5581,0,15,3.93,1,55
4249143,2,3,3,1,3,2,1,1,1,4,9,0,1805,2700,1,5581,0,5,0,1,575
4250114,2,4,2,4,0,1,0,0,4,1,9,0,300,1100,1,5644,,0,,1,480
4250114,2,4,2,4,0,1,0,0,4,2,3,0,1120,1240,0,5611,1,20,2.45,1,80
4250114,2,4,2,4,0,1,0,0,4,3,9,0,1300,1730,1,5644,1,20,2.45,1,270
4250114,2,4,2,4,0,1,0,0,4,4,5,0,1735,1736,0,5611,1,5,2.45,1,1
4250114,2,4,2,4,0,1,0,0,4,5,9,0,1741,2700,1,5644,1,5,2.45,1,599
4250114,2,4,2,4,0,1,1,0,4,1,9,0,300,2700,1,5644,,0,,1,1440
4251113,2,1,2,0,0,1,0,2,0,1,9,0,300,800,1,5644,,0,,1,300
4251113,2,1,2,0,0,1,0,2,0,2,0,0,830,1630,0,5628,1,30,7.81,1,480
4251113,2,1,2,0,0,1,0,2,0,3,9,0,1700,1800,1,5644,1,30,7.81,1,60
4251113,2,1,2,0,0,1,0,2,0,4,3,0,1806,1825,0,5644,1,6,0,1,19
4251113,2,1,2,0,0,1,0,2,0,5,9,0,1831,2700,1,5644,1,6,0,1,549
4251118,2,3,3,2,0,1,0,2,2,1,9,0,300,600,1,6902,,0,,1,180
4251118,2,3,3,2,0,1,0,2,2,2,0,0,845,1906,0,5611,2,165,113.36,1,661
4251118,2,3,3,2,0,1,0,2,2,3,9,0,2130,2700,1,6902,2,144,113.36,1,370
4251118,2,3,3,2,0,1,1,2,2,1,9,0,300,1030,1,6902,,0,,1,450
4251118,2,3,3,2,0,1,1,2,2,2,1,0,1142,1705,0,3991,0,72,77.11,1,363
4251118,2,3,3,2,0,1,1,2,2,3,9,0,1830,2700,1,6902,0,85,77.11,1,550
4251168,2,0,1,3,0,0,1,0,3,1,9,0,300,1205,1,5616,,0,,1,545
4251168,2,0,1,3,0,0,1,0,3,2,6,0,1320,1530,0,5629,2,75,7.7,1,130
4251168,2,0,1,3,0,0,1,0,3,3,9,0,1645,2700,1,5616,2,75,7.7,1,655
4253147,2,4,2,2,0,1,0,0,2,1,9,0,300,800,1,5628,,0,,1,300
4253147,2,4,2,2,0,1,0,0,2,2,3,0,900,1150,0,5688,0,60,19.84,1,170
4253147,2,4,2,2,0,1,0,0,2,3,3,0,1158,1338,0,5691,0,8,14.2,1,140
4253147,2,4,2,2,0,1,0,0,2,4,3,0,1351,1610,0,5612,0,13,9.51,1,179
4253147,2,4,2,2,0,1,0,0,2,5,9,0,1618,2700,1,5628,0,8,4.63,1,682
4253147,2,4,2,2,0,1,1,0,2,1,9,0,300,800,1,5628,,0,,1,300
4253147,2,4,2,2,0,1,1,0,2,2,3,0,900,1150,0,5688,3,60,19.84,1,170
4253147,2,4,2,2,0,1,1,0,2,3,3,0,1158,1338,0,5691,3,8,14.2,1,140
4253147,2,4,2,2,0,1,1,0,2,4,3,0,1351,1610,0,5612,3,13,9.51,1,179
4253147,2,4,2,2,0,1,1,0,2,5,9,0,1618,2700,1,5628,3,8,4.63,1,682
4253161,2,1,3,1,0,1,0,2,1,1,9,0,300,745,1,5641,,0,,1,285
4253161,2,1,3,1,0,1,0,2,1,2,0,0,829,1325,0,5222,0,44,40.08,1,336
4253161,2,1,3,1,0,1,0,2,1,3,1,0,1505,1655,0,1012,0,100,88.2,1,110
4253161,2,1,3,1,0,1,0,2,1,4,9,0,1850,1905,1,5641,0,115,124.8,1,55
4253161,2,1,3,1,0,1,0,2,1,5,4,0,1916,2026,0,5611,0,11,3.56,1,70
4253161,2,1,3,1,0,1,0,2,1,6,9,0,2036,2700,1,5641,0,10,3.56,1,424
4302116,3,2,3,2,0,1,0,0,2,1,9,0,300,745,1,5591,,0,,1,285
4302116,3,2,3,2,0,1,0,0,2,2,6,0,830,1100,0,5644,0,45,10.81,1,190
4302116,3,2,3,2,0,1,0,0,2,3,9,0,1130,1200,1,5591,0,30,10.81,1,70
4302116,3,2,3,2,0,1,0,0,2,4,8,0,1300,1301,0,5591,1,60,0,1,1
4302116,3,2,3,2,0,1,0,0,2,5,9,0,1400,2000,1,5591,1,59,0,1,360
4302116,3,2,3,2,0,1,0,0,2,6,8,0,2030,2031,0,5591,1,30,0,1,1
4302116,3,2,3,2,0,1,0,0,2,7,9,0,2100,2700,1,5591,1,29,0,1,360
4302116,3,2,3,2,0,1,1,1,2,1,9,0,300,800,1,5591,,0,,1,300
4302116,3,2,3,2,0,1,1,1,2,2,0,0,815,1330,0,5591,1,15,0,1,315
4302116,3,2,3,2,0,1,1,1,2,3,3,0,1335,1430,0,5591,3,5,0,1,95
4302116,3,2,3,2,0,1,1,1,2,4,9,0,1435,2700,1,5591,3,5,0,1,785
4302139,3,2,2,2,3,1,0,1,2,1,9,0,300,2700,1,5671,,0,,1,1440
4302139,3,2,2,2,3,1,1,0,2,1,9,0,300,840,1,5671,,0,,1,340
4302139,3,2,2,2,3,1,1,0,2,2,7,0,850,1000,0,5632,0,10,4.58,1,110
4302139,3,2,2,2,3,1,1,0,2,3,9,0,1025,1030,1,5671,0,25,4.58,1,5
4302139,3,2,2,2,3,1,1,0,2,4,5,0,1035,1215,0,5671,0,5,0,1,140
4302139,3,2,2,2,3,1,1,0,2,5,9,0,1220,1405,1,5671,0,5,0,1,145
4302139,3,2,2,2,3,1,1,0,2,6,4,0,1420,1445,0,5625,0,15,6.75,1,25
4302139,3,2,2,2,3,1,1,0,2,7,9,0,1500,2700,1,5671,0,15,6.75,1,720
4302146,3,4,1,4,0,1,0,0,4,1,9,0,300,1145,1,5644,,0,,1,525
4302146,3,4,1,4,0,1,0,0,4,2,3,0,1200,1300,0,5611,0,15,2.45,1,60
4302146,3,4,1,4,0,1,0,0,4,3,9,0,1315,1430,1,5644,0,15,2.45,1,75
4302146,3,4,1,4,0,1,0,0,4,4,7,0,1450,1800,0,5644,0,20,,1,230
4302146,3,4,1,4,0,1,0,0,4,5,9,0,1830,2700,1,5644,0,30,,1,550
4302146,3,4,1,4,0,1,1,0,4,1,9,0,300,1430,1,5644,,0,,1,690
4302146,3,4,1,4,0,1,1,0,4,2,7,0,1450,1800,0,5644,3,20,,1,230
4302146,3,4,1,4,0,1,1,0,4,3,9,0,1830,2700,1,5644,3,30,,1,550
4302148,3,2,3,2,0,1,1,0,2,1,9,0,300,830,1,5703,,0,,1,330
4302148,3,2,3,2,0,1,1,0,2,2,3,0,845,1545,0,5701,1,15,2.05,1,420
4302148,3,2,3,2,0,1,1,0,2,3,9,0,1600,2700,1,5703,1,15,2.05,1,660
4302148,3,2,3,2,0,1,0,2,2,1,9,0,300,730,1,5703,,0,,1,270
4302148,3,2,3,2,0,1,0,2,2,2,0,0,800,1610,0,5611,0,30,16.67,1,490
4302148,3,2,3,2,0,1,0,2,2,3,9,0,1635,2700,1,5703,0,25,16.67,1,665
4302151,3,4,1,2,0,1,0,0,2,1,9,0,300,1100,1,5632,,0,,1,480
4302151,3,4,1,2,0,1,0,0,2,2,3,0,1130,1230,0,5631,1,30,2.59,1,60
4302151,3,4,1,2,0,1,0,0,2,3,9,0,1300,1600,1,5632,1,30,2.59,1,180
4302151,3,4,1,2,0,1,0,0,2,4,8,0,1645,1646,0,5632,1,45,0,1,1
4302151,3,4,1,2,0,1,0,0,2,5,9,0,1730,2700,1,5632,1,44,0,1,610
4302151,3,4,1,2,0,1,1,0,1,1,9,0,300,1100,1,5632,,0,,1,480
4302151,3,4,1,2,0,1,1,0,1,2,3,0,1130,1230,0,5631,1,30,2.59,1,60
4302151,3,4,1,2,0,1,1,0,1,3,9,0,1300,1600,1,5632,1,30,2.59,1,180
4302151,3,4,1,2,0,1,1,0,1,4,8,0,1715,1745,0,5632,1,75,0,1,30
4302151,3,4,1,2,0,1,1,0,1,5,9,0,1830,2700,1,5632,1,45,0,1,550
4302180,3,2,0,2,0,1,0,2,2,1,9,0,300,620,1,5731,,0,,1,200
4302180,3,2,0,2,0,1,0,2,2,2,0,0,650,1535,0,5651,0,30,15.56,1,565
4302180,3,2,0,2,0,1,0,2,2,3,9,0,1615,2050,1,5731,0,40,15.56,1,275
4302180,3,2,0,2,0,1,0,2,2,4,7,0,2055,2215,0,5731,1,5,0,1,120
4302180,3,2,0,2,0,1,0,2,2,5,9,0,2220,2700,1,5731,1,5,0,1,320
4302180,3,2,0,2,0,1,1,0,1,1,9,0,300,930,1,5731,,0,,1,390
4302180,3,2,0,2,0,1,1,0,1,2,3,0,945,1030,0,5731,0,15,0,1,85
4302180,3,2,0,2,0,1,1,0,1,3,9,0,1045,1830,1,5731,0,15,0,1,505
4302180,3,2,0,2,0,1,1,0,1,4,7,0,1930,2300,0,5761,0,60,13.05,1,250
4302180,3,2,0,2,0,1,1,0,1,5,9,0,2400,2700,1,5731,0,60,13.05,1,180
4304126,3,4,3,2,0,2,1,0,2,1,9,0,300,925,1,5644,,0,,1,385
4304126,3,4,3,2,0,2,1,0,2,2,3,0,955,1110,0,5616,1,30,3.92,1,115
4304126,3,4,3,2,0,2,1,0,2,3,9,0,1130,1415,1,5644,1,20,3.92,1,205
4304126,3,4,3,2,0,2,1,0,2,4,3,0,1427,1505,0,5652,3,12,5.03,1,78
4304126,3,4,3,2,0,2,1,0,2,5,9,0,1519,2700,1,5644,3,14,5.03,1,741
4304126,3,4,3,2,0,2,0,0,2,1,9,0,300,925,1,5644,,0,,1,385
4304126,3,4,3,2,0,2,0,0,2,2,3,0,955,1110,0,5616,1,30,3.92,1,115
4304126,3,4,3,2,0,2,0,0,2,3,9,0,1130,1415,1,5644,1,20,3.92,1,205
4304126,3,4,3,2,0,2,0,0,2,4,3,0,1427,1505,0,5652,0,12,5.03,1,78
4304126,3,4,3,2,0,2,0,0,2,5,9,0,1519,2700,1,5644,0,14,5.03,1,741
4305009,3,3,3,0,1,2,0,2,0,1,9,0,300,720,1,5595,,0,,1,260
4305009,3,3,3,0,1,2,0,2,0,2,0,0,800,1030,0,5616,0,40,13.63,1,150
4305009,3,3,3,0,1,2,0,2,0,3,0,0,1050,1400,0,5656,0,20,4.01,1,230
4305009,3,3,3,0,1,2,0,2,0,4,1,0,1430,1600,0,5651,0,30,5.46,1,130
4305009,3,3,3,0,1,2,0,2,0,5,0,0,1630,1745,0,5656,0,30,5.46,1,75
4305009,3,3,3,0,1,2,0,2,0,6,9,0,1810,2700,1,5595,0,25,11.78,1,570
4305009,3,3,3,0,1,2,1,1,0,1,9,0,300,1530,1,5595,,0,,1,750
4305009,3,3,3,0,1,2,1,1,0,2,7,0,1535,1600,0,5595,0,5,0,1,65
4305009,3,3,3,0,1,2,1,1,0,3,9,0,1605,1700,1,5595,0,5,0,1,95
4305009,3,3,3,0,1,2,1,1,0,4,6,0,1703,1745,0,5595,1,3,0,1,42
4305009,3,3,3,0,1,2,1,1,0,5,9,0,1748,2700,1,5595,1,3,0,1,592
4305122,3,4,2,3,0,1,0,0,3,1,9,0,300,1230,1,5624,,0,,1,570
4305122,3,4,2,3,0,1,0,0,3,2,3,0,1240,1250,0,5623,1,10,2.19,1,10
4305122,3,4,2,3,0,1,0,0,3,3,9,0,1300,1410,1,5624,1,10,2.19,1,70
4305122,3,4,2,3,0,1,0,0,3,4,7,0,1430,1735,0,5611,1,20,4.5,1,185
4305122,3,4,2,3,0,1,0,0,3,5,9,0,1755,2700,1,5624,1,20,4.5,1,585
4305122,3,4,2,3,0,1,1,0,2,1,9,0,300,1115,1,5624,,0,,1,495
4305122,3,4,2,3,0,1,1,0,2,2,5,0,1120,1200,0,5624,0,5,0,1,80
4305122,3,4,2,3,0,1,1,0,2,3,3,0,1210,1435,0,5624,0,10,0,1,145
4305122,3,4,2,3,0,1,1,0,2,4,9,0,1445,2700,1,5624,0,10,0,1,775
4305130,3,2,2,1,2,1,0,2,1,1,9,0,300,630,1,5754,,0,,1,210
4305130,3,2,2,1,2,1,0,2,1,2,0,0,720,1700,0,5611,0,50,26.15,1,620
4305130,3,2,2,1,2,1,0,2,1,3,9,0,1800,2700,1,5754,0,60,26.15,1,540
4305130,3,2,2,1,2,1,1,0,1,1,9,0,300,820,1,5754,,0,,1,320
4305130,3,2,2,1,2,1,1,0,1,2,2,0,825,835,0,5754,1,5,0,1,10
4305130,3,2,2,1,2,1,1,0,1,3,9,0,840,845,1,5754,1,5,0,1,5
4305130,3,2,2,1,2,1,1,0,1,4,3,0,855,1015,0,5751,1,10,2.14,1,120
4305130,3,2,2,1,2,1,1,0,1,5,9,0,1025,2700,1,5754,1,10,2.14,1,1035
4306139,3,1,0,0,1,1,1,1,0,1,9,0,300,820,1,5632,,0,,1,320
4306139,3,1,0,0,1,1,1,1,0,2,2,0,830,900,0,5611,0,10,5.45,1,70
4306139,3,1,0,0,1,1,1,1,0,3,3,0,908,942,0,5611,0,8,0,1,34
4306139,3,1,0,0,1,1,1,1,0,4,9,0,950,1200,1,5632,0,8,5.45,1,170
4306139,3,1,0,0,1,1,1,1,0,5,2,0,1205,1220,0,5611,0,5,5.45,1,15
4306139,3,1,0,0,1,1,1,1,0,6,9,0,1230,2700,1,5632,0,10,5.45,1,910
4307120,3,4,1,2,0,1,0,0,2,1,9,0,300,2700,1,5611,,0,,1,1440
4307120,3,4,1,2,0,1,1,0,2,1,9,0,300,2700,1,5611,,0,,1,1440
4307144,3,2,2,1,0,2,0,2,1,1,9,0,300,630,1,5556,,0,,1,210
4307144,3,2,2,1,0,2,0,2,1,2,0,0,700,1550,0,5616,0,30,19.18,1,530
4307144,3,2,2,1,0,2,0,2,1,3,9,0,1625,2015,1,5556,0,35,19.18,1,270
4307144,3,2,2,1,0,2,0,2,1,4,7,0,2025,2340,0,5563,0,10,8.03,1,195
4307144,3,2,2,1,0,2,0,2,1,5,9,0,2350,2700,1,5556,0,10,8.03,1,230
4307144,3,2,2,1,0,2,1,0,1,1,9,0,300,2700,1,5556,,0,,1,1440
4307183,3,2,3,2,0,2,0,2,2,1,9,0,300,530,1,3612,,0,,1,150
4307183,3,2,3,2,0,2,0,2,2,2,0,0,545,730,0,5615,0,15,101.53,1,145
4307183,3,2,3,2,0,2,0,2,2,3,9,0,745,900,1,3612,0,15,101.53,1,115
4307183,3,2,3,2,0,2,0,2,2,4,0,0,915,1300,0,5615,0,15,101.53,1,265
4307183,3,2,3,2,0,2,0,2,2,5,9,0,1315,1345,1,3612,0,15,101.53,1,30
4307183,3,2,3,2,0,2,0,2,2,6,3,0,1415,1500,0,3861,0,30,38.49,1,85
4307183,3,2,3,2,0,2,0,2,2,7,0,0,1530,1815,0,3615,0,30,34.84,1,205
4307183,3,2,3,2,0,2,0,2,2,8,9,0,1830,2700,1,3612,0,15,3.93,1,550
4307183,3,2,3,2,0,2,1,0,2,1,9,0,300,2700,1,3612,,0,,1,1440
4308106,3,0,0,4,0,1,1,0,4,1,9,0,300,1030,1,5652,,0,,1,450
4308106,3,0,0,4,0,1,1,0,4,2,3,0,1040,1140,0,5611,3,10,5.23,1,60
4308106,3,0,0,4,0,1,1,0,4,3,9,0,1150,1400,1,5652,3,10,5.23,1,170
4308106,3,0,0,4,0,1,1,0,4,4,3,0,1403,1417,0,5611,1,3,4.04,1,14
4308106,3,0,0,4,0,1,1,0,4,5,9,0,1420,2700,1,5652,1,3,4.04,1,800
4308147,3,3,1,0,1,2,0,2,0,1,9,0,300,740,1,5421,,0,,1,280
4308147,3,3,1,0,1,2,0,2,0,2,0,0,830,1730,0,5652,0,50,26.88,1,540
4308147,3,3,1,0,1,2,0,2,0,3,9,0,1820,2700,1,5421,0,50,26.88,1,560
4308147,3,3,1,0,1,2,1,1,0,1,9,0,300,1100,1,5421,,0,,1,480
4308147,3,3,1,0,1,2,1,1,0,2,0,0,1130,2015,0,5388,0,30,22.23,1,565
4308147,3,3,1,0,1,2,1,1,0,3,9,0,2045,2700,1,5421,0,30,22.23,1,415
4308150,3,1,3,0,0,0,0,2,0,1,9,0,300,820,1,5616,,0,,1,320
4308150,3,1,3,0,0,0,0,2,0,2,5,0,826,915,0,5616,1,6,0,1,89
4308150,3,1,3,0,0,0,0,2,0,3,9,0,920,924,1,5616,1,5,0,1,4
4308150,3,1,3,0,0,0,0,2,0,4,0,0,930,1805,0,5611,1,6,2.5,1,555
4308150,3,1,3,0,0,0,0,2,0,5,9,0,1810,1850,1,5616,1,5,2.5,1,40
4308150,3,1,3,0,0,0,0,2,0,6,5,0,1851,1852,0,5616,1,1,0,1,1
4308150,3,1,3,0,0,0,0,2,0,7,9,0,1853,2700,1,5616,1,1,0,1,527
4310156,3,3,3,0,1,2,0,2,0,1,9,0,300,740,1,5246,,0,,1,280
4310156,3,3,3,0,1,2,0,2,0,2,0,0,805,1130,0,5384,0,25,15.01,1,205
4310156,3,3,3,0,1,2,0,2,0,3,1,0,1150,1730,0,5473,0,20,13.93,1,380
4310156,3,3,3,0,1,2,0,2,0,4,9,0,1750,1815,1,5246,0,20,14.35,1,65
4310156,3,3,3,0,1,2,0,2,0,5,6,0,1845,1920,0,5625,0,30,38.14,1,75
4310156,3,3,3,0,1,2,0,2,0,6,8,0,1930,2235,0,5612,0,10,4.61,1,185
4310156,3,3,3,0,1,2,0,2,0,7,9,0,2310,2700,1,5246,0,35,36.69,1,270
4310156,3,3,3,0,1,2,1,1,0,1,9,0,300,830,1,5246,,0,,1,330
4310156,3,3,3,0,1,2,1,1,0,2,1,0,940,1845,0,3521,0,70,54.51,1,545
4310156,3,3,3,0,1,2,1,1,0,3,9,0,1945,2700,1,5246,0,60,54.51,1,475
4311108,3,3,3,0,1,2,1,1,0,1,9,0,300,800,1,5296,,0,,1,300
4311108,3,3,3,0,1,2,1,1,0,2,0,0,812,1245,0,5261,0,12,7.26,1,273
4311108,3,3,3,0,1,2,1,1,0,3,9,0,1305,1950,1,5296,0,20,7.26,1,405
4311108,3,3,3,0,1,2,1,1,0,4,0,0,2000,2235,0,5261,0,10,7.26,1,155
4311108,3,3,3,0,1,2,1,1,0,5,9,0,2245,2700,1,5296,0,10,7.26,1,295
4311108,3,3,3,0,1,2,0,2,0,1,9,0,300,650,1,5296,,0,,1,230
4311108,3,3,3,0,1,2,0,2,0,2,0,0,720,915,0,5645,0,30,32.96,1,155
4311108,3,3,3,0,1,2,0,2,0,3,1,0,955,1340,0,6088,0,40,45.79,1,265
4311108,3,3,3,0,1,2,0,2,0,4,0,0,1410,1720,0,5645,0,30,45.79,1,190
4311108,3,3,3,0,1,2,0,2,0,5,9,0,1755,1815,1,5296,0,35,32.96,1,60
4311108,3,3,3,0,1,2,0,2,0,6,3,0,1820,1830,0,5296,1,5,0,1,10
4311108,3,3,3,0,1,2,0,2,0,7,9,0,1835,2700,1,5296,1,5,0,1,545
4312141,3,3,3,1,0,2,0,2,1,1,9,0,300,715,1,5737,,0,,1,255
4312141,3,3,3,1,0,2,0,2,1,2,0,0,820,1730,0,5651,1,65,15.08,1,550
4312141,3,3,3,1,0,2,0,2,1,3,9,0,1830,2700,1,5737,1,60,15.08,1,550
4312141,3,3,3,1,0,2,1,1,1,1,9,0,300,745,1,5737,,0,,1,285
4312141,3,3,3,1,0,2,1,1,1,2,0,0,805,1235,0,5707,0,20,8.45,1,270
4312141,3,3,3,1,0,2,1,1,1,3,0,0,1310,1415,0,5629,0,35,15.02,1,65
4312141,3,3,3,1,0,2,1,1,1,4,0,0,1445,1830,0,5737,0,30,12.43,1,265
4312141,3,3,3,1,0,2,1,1,1,5,7,0,1845,2200,0,5707,0,15,8.45,1,235
4312141,3,3,3,1,0,2,1,1,1,6,9,0,2215,2700,1,5737,0,15,8.45,1,325
4313122,3,3,2,1,0,1,0,2,1,1,9,0,300,720,1,5666,,0,,1,260
4313122,3,3,2,1,0,1,0,2,1,2,2,0,737,738,0,5595,3,17,14.97,1,1
4313122,3,3,2,1,0,1,0,2,1,3,0,0,818,1651,0,6121,3,40,52.74,1,513
4313122,3,3,2,1,0,1,0,2,1,4,2,0,1731,1732,0,5595,3,40,52.74,1,1
4313122,3,3,2,1,0,1,0,2,1,5,9,0,1753,2700,1,5666,3,21,14.97,1,587
4313122,3,3,2,1,0,1,1,1,1,1,9,0,300,720,1,5666,,0,,1,260
4313122,3,3,2,1,0,1,1,1,1,2,0,0,800,1630,0,5623,1,40,9.69,1,510
4313122,3,3,2,1,0,1,1,1,1,3,9,0,1710,2700,1,5666,1,40,9.69,1,630
4313192,3,3,2,1,0,2,1,1,1,1,9,0,300,1015,1,5691,,0,,1,435
4313192,3,3,2,1,0,2,1,1,1,2,3,0,1030,1045,0,5611,3,15,10.08,1,15
4313192,3,3,2,1,0,2,1,1,1,3,3,0,1105,1130,0,5671,3,20,8.34,1,25
4313192,3,3,2,1,0,2,1,1,1,4,9,0,1145,2700,1,5691,3,15,7.83,1,955
4313192,3,3,2,1,0,2,0,2,1,1,9,0,300,1015,1,5691,,0,,1,435
4313192,3,3,2,1,0,2,0,2,1,2,3,0,1030,1045,0,5611,0,15,10.08,1,15
4313192,3,3,2,1,0,2,0,2,1,3,3,0,1105,1130,0,5671,0,20,8.34,1,25
4313192,3,3,2,1,0,2,0,2,1,4,9,0,1145,2700,1,5691,0,15,7.83,1,955
4314197,3,2,3,2,0,1,0,2,2,1,9,0,300,800,1,5861,,0,,1,300
4314197,3,2,3,2,0,1,0,2,2,2,0,0,803,900,0,5861,0,3,0,1,97
4314197,3,2,3,2,0,1,0,2,2,3,9,0,903,910,1,5861,0,3,0,1,7
4314197,3,2,3,2,0,1,0,2,2,4,1,0,945,1030,0,5981,0,35,40.03,1,85
4314197,3,2,3,2,0,1,0,2,2,5,0,0,1110,1755,0,5861,0,40,40.03,1,405
4314197,3,2,3,2,0,1,0,2,2,6,9,0,1800,2700,1,5861,0,5,0,1,540
4314197,3,2,3,2,0,1,1,0,1,1,9,0,300,915,1,5861,,0,,1,375
4314197,3,2,3,2,0,1,1,0,1,2,3,0,919,955,0,5861,1,4,0,1,36
4314197,3,2,3,2,0,1,1,0,1,3,9,0,1000,1400,1,5861,1,5,0,1,240
4314197,3,2,3,2,0,1,1,0,1,4,3,0,1520,1745,0,5651,3,80,47.84,1,145
4314197,3,2,3,2,0,1,1,0,1,5,9,0,1900,2700,1,5861,3,75,47.84,1,480
4315153,3,2,3,1,1,2,0,2,1,1,9,0,300,800,1,5152,,0,,1,300
4315153,3,2,3,1,1,2,0,2,1,2,1,0,910,1810,0,5651,0,70,44.39,1,540
4315153,3,2,3,1,1,2,0,2,1,3,9,0,1855,2700,1,5152,0,45,44.39,1,525
4315153,3,2,3,1,1,2,1,0,1,1,9,0,300,815,1,5152,,0,,1,315
4315153,3,2,3,1,1,2,1,0,1,2,2,0,824,835,0,5152,1,9,0,1,11
4315153,3,2,3,1,1,2,1,0,1,3,9,0,845,1215,1,5152,1,10,0,1,250
4315153,3,2,3,1,1,2,1,0,1,4,2,0,1221,1240,0,5152,1,6,0,1,19
4315153,3,2,3,1,1,2,1,0,1,5,9,0,1251,1400,1,5152,1,11,0,1,109
4315153,3,2,3,1,1,2,1,0,1,6,2,0,1404,1630,0,5151,1,4,1.57,1,146
4315153,3,2,3,1,1,2,1,0,1,7,9,0,1634,2700,1,5152,1,4,1.57,1,666
4316001,3,4,1,4,0,1,0,0,4,1,9,0,300,2700,1,5611,,0,,1,1440
4316001,3,4,1,4,0,1,1,0,3,1,9,0,300,2700,1,5611,,0,,1,1440
4316117,3,3,3,2,0,2,0,2,2,1,9,0,300,715,1,5512,,0,,1,255
4316117,3,3,3,2,0,2,0,2,2,2,0,0,735,1100,0,5652,0,20,14.43,1,245
4316117,3,3,3,2,0,2,0,2,2,3,1,0,1115,1630,0,5651,0,15,1.83,1,315
4316117,3,3,3,2,0,2,0,2,2,4,9,0,1650,2700,1,5512,0,20,14.83,1,650
4316117,3,3,3,2,0,2,1,1,1,1,9,0,300,1230,1,5512,,0,,1,570
4316117,3,3,3,2,0,2,1,1,1,2,3,0,1235,1245,0,5512,1,5,0,1,10
4316117,3,3,3,2,0,2,1,1,1,3,0,0,1250,1810,0,5512,1,5,0,1,360
4316117,3,3,3,2,0,2,1,1,1,4,9,0,1815,2700,1,5512,1,5,0,1,565
4317117,3,3,2,1,0,2,0,2,1,1,9,0,300,630,1,6546,,0,,1,210
4317117,3,3,2,1,0,2,0,2,1,2,0,0,730,1300,0,5611,0,60,76.63,1,370
4317117,3,3,2,1,0,2,0,2,1,3,1,0,1350,1600,0,5472,0,50,33.29,1,170
4317117,3,3,2,1,0,2,0,2,1,4,9,0,1640,2700,1,6546,0,40,39.18,1,660
4317117,3,3,2,1,0,2,1,2,1,1,9,0,300,700,1,6546,,0,,1,240
4317117,3,3,2,1,0,2,1,2,1,2,0,0,715,1430,0,6511,0,15,7.61,1,435
4317117,3,3,2,1,0,2,1,2,1,3,1,0,1445,1600,0,6543,0,15,3.59,1,115
4317117,3,3,2,1,0,2,1,2,1,4,0,0,1625,1835,0,6511,0,25,3.59,1,130
4317117,3,3,2,1,0,2,1,2,1,5,9,0,1855,2700,1,6546,0,20,7.61,1,525
4317139,3,3,3,1,1,2,0,2,1,1,9,0,300,645,1,5616,,0,,1,225
4317139,3,3,3,1,1,2,0,2,1,2,0,0,800,1200,0,3361,0,75,91.3,1,240
4317139,3,3,3,1,1,2,0,2,1,3,5,0,1310,1530,0,5561,0,70,101.54,1,140
4317139,3,3,3,1,1,2,0,2,1,4,9,0,1600,1715,1,5616,0,30,14.6,1,75
4317139,3,3,3,1,1,2,0,2,1,5,6,0,1719,1810,0,5652,3,4,1.85,1,91
4317139,3,3,3,1,1,2,0,2,1,6,9,0,1845,1915,1,5616,3,35,1.85,1,70
4317139,3,3,3,1,1,2,0,2,1,7,6,0,1930,2100,0,5658,0,15,4,1,130
